Date,High,Low,Open,Close,Volume,Adj Close
2001-02-27,6670.0,5970.0,6600.0,5990.0,4038500.0,4510.669921875
2001-02-28,6060.0,5660.0,5740.0,5830.0,3448000.0,4390.1845703125
2001-03-01,5830.0,5830.0,5830.0,5830.0,0.0,4390.1845703125
2001-03-02,5800.0,5160.0,5700.0,5160.0,3029000.0,3885.65234375
2001-03-05,5770.0,4750.0,4990.0,5770.0,6938500.0,4345.001953125
2001-03-06,5950.0,5240.0,5770.0,5410.0,7190000.0,4073.91064453125
2001-03-07,5680.0,5300.0,5600.0,5370.0,2917500.0,4043.789794921875
2001-03-08,6010.0,5500.0,5600.0,6010.0,8151500.0,4525.73046875
2001-03-09,6240.0,5680.0,6000.0,5730.0,12457500.0,4314.8818359375
2001-03-12,5500.0,5140.0,5460.0,5190.0,3835500.0,3908.243408203125
2001-03-13,5370.0,4700.0,4820.0,5010.0,8287500.0,3772.697509765625
2001-03-14,5010.0,5010.0,5010.0,5010.0,0.0,3772.697509765625
2001-03-15,5620.0,4920.0,4920.0,5400.0,5745500.0,4066.3798828125
2001-03-16,5460.0,5120.0,5460.0,5230.0,2624000.0,3938.364013671875
2001-03-19,5350.0,5060.0,5060.0,5200.0,2391000.0,3915.77392578125
2001-03-20,5580.0,5220.0,5400.0,5340.0,5058500.0,4021.197998046875
2001-03-21,5320.0,5120.0,5210.0,5310.0,2868500.0,3998.60693359375
2001-03-22,5360.0,5100.0,5340.0,5140.0,1662500.0,3870.59130859375
2001-03-23,5300.0,5060.0,5300.0,5090.0,1443000.0,3832.93994140625
2001-03-26,5300.0,5120.0,5120.0,5300.0,1412000.0,3991.077392578125
2001-03-27,5290.0,5060.0,5220.0,5060.0,1088500.0,3810.34814453125
2001-03-28,5250.0,4880.0,5130.0,4880.0,1481500.0,3674.802978515625
2001-03-29,4960.0,4660.0,4800.0,4720.0,1102000.0,3554.317626953125
2001-03-30,4860.0,4420.0,4690.0,4620.0,1753000.0,3479.01416015625
2001-04-02,5170.0,4660.0,4780.0,5030.0,9929500.0,3787.758056640625
2001-04-03,4920.0,4600.0,4860.0,4650.0,3510000.0,3501.60498046875
2001-04-04,4640.0,4340.0,4530.0,4410.0,2262000.0,3320.877197265625
2001-04-05,4410.0,4410.0,4410.0,4410.0,0.0,3320.877197265625
2001-04-06,4930.0,4660.0,4930.0,4700.0,3740500.0,3539.256591796875
2001-04-09,4640.0,4370.0,4540.0,4430.0,2307500.0,3335.937744140625
2001-04-10,4620.0,4380.0,4600.0,4440.0,1832500.0,3343.468017578125
2001-04-11,4720.0,4520.0,4680.0,4610.0,2880500.0,3471.484130859375
2001-04-12,4880.0,4590.0,4750.0,4660.0,4145500.0,3509.1357421875
2001-04-13,4830.0,4570.0,4770.0,4620.0,1718500.0,3479.01416015625
2001-04-16,4770.0,4580.0,4660.0,4590.0,1591000.0,3456.423095703125
2001-04-17,4680.0,4560.0,4600.0,4650.0,1289500.0,3501.60498046875
2001-04-18,5200.0,4810.0,4810.0,5200.0,5123500.0,3915.77392578125
2001-04-19,5820.0,5820.0,5820.0,5820.0,2444000.0,4382.654296875
2001-04-20,6400.0,5860.0,6000.0,6100.0,11903000.0,4593.50341796875
2001-04-23,6830.0,6040.0,6180.0,6830.0,7968000.0,5143.21826171875
2001-04-24,7600.0,6780.0,6840.0,7590.0,19078000.0,5715.52392578125
2001-04-25,7740.0,6940.0,7560.0,7210.0,10179500.0,5429.37109375
2001-04-26,7740.0,6940.0,7560.0,7210.0,10179500.0,5429.37109375
2001-04-27,6950.0,6480.0,6810.0,6660.0,5205500.0,5015.20263671875
2001-04-30,7450.0,6840.0,6840.0,7450.0,4459500.0,5610.0986328125
2001-05-01,7450.0,7450.0,7450.0,7450.0,0.0,5610.0986328125
2001-05-02,8340.0,8130.0,8340.0,8340.0,8516000.0,6280.298828125
2001-05-03,8340.0,7830.0,8260.0,8130.0,10294500.0,6122.16162109375
2001-05-04,9100.0,7840.0,7900.0,9100.0,13076500.0,6852.603515625
2001-05-07,10180.0,9450.0,9700.0,10180.0,12591000.0,7665.8798828125
2001-05-08,10340.0,9320.0,9900.0,9600.0,12527000.0,7229.12109375
2001-05-09,10440.0,9300.0,9460.0,9360.0,13858500.0,7048.392578125
2001-05-10,9700.0,9120.0,9500.0,9620.0,7340000.0,7244.1806640625
2001-05-11,9640.0,9280.0,9400.0,9360.0,5132500.0,7048.392578125
2001-05-14,9880.0,9150.0,9200.0,9360.0,8584000.0,7048.392578125
2001-05-15,9740.0,9250.0,9400.0,9400.0,7236500.0,7078.51318359375
2001-05-16,9560.0,8710.0,9400.0,8720.0,4922500.0,6566.45166015625
2001-05-17,9530.0,9160.0,9400.0,9440.0,6644000.0,7108.63525390625
2001-05-18,9320.0,8830.0,9120.0,8930.0,3633500.0,6724.5888671875
2001-05-21,9540.0,9010.0,9020.0,9070.0,4649000.0,6830.0126953125
2001-05-22,9600.0,9110.0,9500.0,9190.0,4868500.0,6920.37646484375
2001-05-23,9350.0,8820.0,9040.0,8870.0,3911000.0,6679.40625
2001-05-24,8800.0,8450.0,8700.0,8640.0,2946000.0,6506.208984375
2001-05-25,9160.0,8740.0,8800.0,8940.0,4581500.0,6732.1181640625
2001-05-28,8810.0,8640.0,8730.0,8720.0,1414000.0,6566.45166015625
2001-05-29,8990.0,8560.0,8600.0,8980.0,2535000.0,6762.2392578125
2001-05-30,8840.0,8620.0,8680.0,8680.0,1610000.0,6536.32958984375
2001-05-31,8470.0,8240.0,8400.0,8340.0,1962000.0,6280.298828125
2001-06-01,8440.0,7940.0,8370.0,7990.0,2235500.0,6016.736328125
2001-06-04,8030.0,7700.0,7850.0,7770.0,2007000.0,5851.06884765625
2001-06-05,8270.0,7720.0,7820.0,7760.0,3684000.0,5843.5390625
2001-06-06,7760.0,7760.0,7760.0,7760.0,0.0,5843.5390625
2001-06-07,7880.0,7480.0,7700.0,7800.0,1901000.0,5873.66064453125
2001-06-08,8660.0,7900.0,8060.0,8340.0,5211000.0,6280.298828125
2001-06-11,8180.0,7910.0,8030.0,7920.0,1757000.0,5964.02490234375
2001-06-12,8360.0,7840.0,7920.0,7990.0,2718500.0,6016.736328125
2001-06-13,8200.0,7930.0,8100.0,8000.0,1565000.0,6024.26708984375
2001-06-14,8060.0,7830.0,7830.0,7940.0,1216000.0,5979.08447265625
2001-06-15,8070.0,7720.0,7720.0,7920.0,1299000.0,5964.02490234375
2001-06-18,7860.0,7720.0,7810.0,7720.0,968500.0,5813.41748046875
2001-06-19,7820.0,7570.0,7600.0,7740.0,1218500.0,5828.47802734375
2001-06-20,7700.0,7270.0,7640.0,7400.0,1241000.0,5572.44775390625
2001-06-21,7940.0,7460.0,7620.0,7530.0,4763000.0,5670.3408203125
2001-06-22,7570.0,7330.0,7530.0,7370.0,1511500.0,5549.85546875
2001-06-25,7280.0,7060.0,7240.0,7080.0,1505000.0,5331.4765625
2001-06-26,7220.0,6840.0,7080.0,6920.0,1422500.0,5210.99072265625
2001-06-27,7300.0,6850.0,6920.0,7060.0,2754500.0,5316.416015625
2001-06-28,7180.0,6800.0,7100.0,6840.0,1427000.0,5150.74755859375
2001-06-29,7260.0,6980.0,7140.0,7060.0,1883000.0,5316.416015625
2001-07-02,7170.0,7020.0,7160.0,7100.0,842500.0,5346.537109375
2001-07-03,7370.0,7020.0,7100.0,7100.0,2645000.0,5346.537109375
2001-07-04,7170.0,6910.0,7060.0,7020.0,927000.0,5286.2939453125
2001-07-05,7070.0,6840.0,6940.0,6840.0,892000.0,5150.74755859375
2001-07-06,6700.0,6460.0,6620.0,6470.0,1354000.0,4872.1259765625
2001-07-09,6180.0,5870.0,6160.0,6040.0,1533500.0,4548.322265625
2001-07-10,6240.0,5960.0,6140.0,5980.0,1325000.0,4503.13916015625
2001-07-11,6100.0,5540.0,5640.0,5850.0,2262000.0,4405.24560546875
2001-07-12,6550.0,6330.0,6490.0,6550.0,2228500.0,4932.3681640625
2001-07-13,7250.0,6260.0,7070.0,6360.0,8347500.0,4789.29248046875
2001-07-16,6800.0,6350.0,6560.0,6800.0,4350500.0,5120.62646484375
2001-07-17,6800.0,6800.0,6800.0,6800.0,0.0,5120.62646484375
2001-07-18,6860.0,6370.0,6800.0,6390.0,2687500.0,4811.88330078125
2001-07-19,6980.0,6150.0,6150.0,6860.0,7212500.0,5165.80908203125
2001-07-20,7340.0,6500.0,6730.0,6610.0,7692000.0,4977.55029296875
2001-07-23,6930.0,6500.0,6720.0,6670.0,4973500.0,5022.7333984375
2001-07-24,7070.0,6350.0,6670.0,6800.0,6602000.0,5120.62646484375
2001-07-25,6860.0,6530.0,6620.0,6540.0,2877500.0,4924.83837890625
2001-07-26,6840.0,6370.0,6600.0,6440.0,2517000.0,4849.53515625
2001-07-27,6650.0,6420.0,6560.0,6460.0,2073000.0,4864.59619140625
2001-07-30,6500.0,6210.0,6350.0,6240.0,1315500.0,4698.92822265625
2001-07-31,6380.0,6240.0,6240.0,6330.0,1402500.0,4766.701171875
2001-08-01,6930.0,6330.0,6330.0,6740.0,5776000.0,5075.4453125
2001-08-02,6840.0,6540.0,6840.0,6630.0,1880500.0,4992.61083984375
2001-08-03,6790.0,6590.0,6730.0,6680.0,1545500.0,5030.263671875
2001-08-06,7230.0,6610.0,6610.0,7000.0,5591500.0,5271.2333984375
2001-08-07,7400.0,6850.0,6900.0,7370.0,5424500.0,5549.85546875
2001-08-08,7560.0,7110.0,7370.0,7140.0,3900500.0,5376.658203125
2001-08-09,7290.0,6930.0,7000.0,7230.0,4173000.0,5444.431640625
2001-08-10,7370.0,7120.0,7330.0,7160.0,2008000.0,5391.71923828125
2001-08-13,7260.0,7020.0,7160.0,7040.0,1554500.0,5301.35546875
2001-08-14,7330.0,6900.0,7120.0,7200.0,2757000.0,5421.84033203125
2001-08-15,7200.0,7200.0,7200.0,7200.0,0.0,5421.84033203125
2001-08-16,7120.0,6980.0,7000.0,7010.0,1558500.0,5278.763671875
2001-08-17,7640.0,7160.0,7200.0,7540.0,9872000.0,5677.87158203125
2001-08-20,7600.0,7270.0,7380.0,7600.0,3130000.0,5723.05419921875
2001-08-21,7990.0,7480.0,7880.0,7590.0,6607500.0,5715.52392578125
2001-08-22,8200.0,7400.0,7490.0,8200.0,5743500.0,6174.87353515625
2001-08-23,8330.0,7880.0,8190.0,7900.0,6250000.0,5948.9638671875
2001-08-24,8140.0,7870.0,8010.0,8060.0,4551500.0,6069.44921875
2001-08-27,8330.0,7860.0,8220.0,7860.0,4442000.0,5918.84228515625
2001-08-28,7770.0,7520.0,7700.0,7550.0,3693000.0,5685.40185546875
2001-08-29,7420.0,6960.0,7400.0,7120.0,3501500.0,5361.59765625
2001-08-30,7330.0,7000.0,7220.0,7010.0,5641500.0,5278.763671875
2001-08-31,6820.0,6250.0,6650.0,6500.0,3812500.0,4894.71728515625
2001-09-03,6820.0,6430.0,6540.0,6600.0,3419000.0,4970.02001953125
2001-09-04,6720.0,6440.0,6520.0,6720.0,2797500.0,5060.38427734375
2001-09-05,6630.0,6480.0,6480.0,6500.0,1456000.0,4894.71728515625
2001-09-06,6900.0,6500.0,6500.0,6700.0,4751000.0,5045.3232421875
2001-09-07,6860.0,6560.0,6600.0,6760.0,3857500.0,5090.505859375
2001-09-10,6750.0,6590.0,6700.0,6610.0,1765500.0,4977.55029296875
2001-09-11,6800.0,6460.0,6780.0,6490.0,1921500.0,4887.1865234375
2001-09-12,5720.0,5720.0,5720.0,5720.0,188500.0,4307.35107421875
2001-09-13,5940.0,5470.0,5620.0,5670.0,5196500.0,4269.69970703125
2001-09-14,5820.0,4990.0,5720.0,5090.0,5312500.0,3832.93994140625
2001-09-17,5160.0,4550.0,5160.0,4800.0,6167500.0,3614.560546875
2001-09-18,5370.0,5140.0,5180.0,5370.0,4366000.0,4043.789794921875
2001-09-19,5840.0,5450.0,5500.0,5580.0,9895000.0,4201.92626953125
2001-09-20,5650.0,5180.0,5500.0,5480.0,3435500.0,4126.62255859375
2001-09-21,6130.0,5180.0,5380.0,6130.0,8306500.0,4616.09423828125
2001-09-24,6130.0,6130.0,6130.0,6130.0,0.0,4616.09423828125
2001-09-25,6370.0,5350.0,6340.0,5450.0,8748500.0,4104.03173828125
2001-09-26,5640.0,5250.0,5560.0,5400.0,4642500.0,4066.3798828125
2001-09-27,5620.0,5330.0,5330.0,5460.0,3756500.0,4111.56201171875
2001-09-28,5460.0,5460.0,5460.0,5460.0,0.0,4111.56201171875
2001-10-01,5460.0,5460.0,5460.0,5460.0,0.0,4111.56201171875
2001-10-02,5460.0,5460.0,5460.0,5460.0,0.0,4111.56201171875
2001-10-03,5460.0,5460.0,5460.0,5460.0,0.0,4111.56201171875
2001-10-04,6330.0,5980.0,6100.0,6200.0,8916500.0,4668.8076171875
2001-10-05,6090.0,5760.0,6040.0,5770.0,5170000.0,4345.001953125
2001-10-08,5900.0,5460.0,5630.0,5600.0,4015500.0,4216.9873046875
2001-10-09,6190.0,5780.0,5800.0,5960.0,11185000.0,4488.07861328125
2001-10-10,6030.0,5740.0,5800.0,5750.0,4886000.0,4329.9423828125
2001-10-11,6240.0,5840.0,6240.0,5860.0,4880500.0,4412.775390625
2001-10-12,6540.0,6030.0,6060.0,6120.0,11589000.0,4608.56494140625
2001-10-15,6440.0,6050.0,6360.0,6100.0,5054000.0,4593.50341796875
2001-10-16,6320.0,6060.0,6100.0,6140.0,5606000.0,4623.62548828125
2001-10-17,6300.0,6140.0,6240.0,6250.0,3469000.0,4706.458984375
2001-10-18,7000.0,6240.0,6260.0,6700.0,16735500.0,5045.3232421875
2001-10-19,6730.0,6340.0,6620.0,6410.0,4792500.0,4826.9443359375
2001-10-22,6540.0,6300.0,6510.0,6430.0,2654000.0,4842.00390625
2001-10-23,6550.0,6220.0,6500.0,6270.0,2949000.0,4721.51953125
2001-10-24,6740.0,6190.0,6190.0,6380.0,9775000.0,4804.3525390625
2001-10-25,6460.0,6150.0,6400.0,6240.0,2540000.0,4698.92822265625
2001-10-26,6370.0,6140.0,6340.0,6210.0,1386000.0,4676.33740234375
2001-10-29,6260.0,6080.0,6100.0,6090.0,1782000.0,4585.9736328125
2001-10-30,6040.0,5840.0,5980.0,5860.0,1468500.0,4412.775390625
2001-10-31,6080.0,5780.0,5810.0,5930.0,2009000.0,4465.48828125
2001-11-01,6330.0,5900.0,5930.0,6010.0,3781000.0,4525.73046875
2001-11-02,6150.0,5930.0,6110.0,5970.0,1481000.0,4495.60888671875
2001-11-05,6110.0,5960.0,6040.0,6040.0,1050000.0,4548.322265625
2001-11-06,6360.0,6110.0,6200.0,6140.0,1877500.0,4623.62548828125
2001-11-07,6180.0,5990.0,6180.0,6000.0,1198500.0,4518.2001953125
2001-11-08,6160.0,5980.0,6000.0,6030.0,1107500.0,4540.79150390625
2001-11-09,6030.0,6030.0,6030.0,6030.0,0.0,4540.79150390625
2001-11-12,6320.0,6020.0,6050.0,6230.0,2970500.0,4691.3984375
2001-11-13,6330.0,6180.0,6260.0,6300.0,2503500.0,4744.10986328125
2001-11-14,6570.0,6330.0,6440.0,6360.0,3122000.0,4789.29248046875
2001-11-15,6470.0,5860.0,6420.0,6050.0,3964000.0,4555.8515625
2001-11-16,6120.0,5910.0,6000.0,6060.0,1398000.0,4563.38232421875
2001-11-19,6200.0,5960.0,5960.0,6100.0,1717500.0,4593.50341796875
2001-11-20,6250.0,5980.0,6200.0,6020.0,1810000.0,4533.26123046875
2001-11-21,6110.0,5950.0,6020.0,6000.0,1223500.0,4518.2001953125
2001-11-22,6000.0,5850.0,5900.0,5880.0,1114000.0,4427.83544921875
2001-11-23,6240.0,5860.0,5860.0,6060.0,4345000.0,4563.38232421875
2001-11-26,6340.0,6060.0,6200.0,6200.0,2734000.0,4668.8076171875
2001-11-27,6940.0,6560.0,6600.0,6800.0,11483000.0,5120.62646484375
2001-11-28,7020.0,6140.0,7000.0,6160.0,7312500.0,4638.68603515625
2001-11-29,6330.0,5990.0,6180.0,6320.0,2736000.0,4759.1708984375
2001-11-30,6460.0,6160.0,6400.0,6180.0,2618000.0,4653.74560546875
2001-12-03,6180.0,6000.0,6000.0,6140.0,1560500.0,4623.62548828125
2001-12-04,6440.0,6100.0,6100.0,6320.0,3270500.0,4759.1708984375
2001-12-05,6580.0,6260.0,6460.0,6500.0,3609000.0,4894.71728515625
2001-12-06,7080.0,6510.0,7000.0,6580.0,6580500.0,4954.9599609375
2001-12-07,7360.0,6700.0,6740.0,7200.0,15332500.0,5421.84033203125
2001-12-10,7760.0,7020.0,7340.0,7680.0,11243000.0,5783.296875
2001-12-11,7580.0,7210.0,7500.0,7260.0,4887000.0,5467.02197265625
2001-12-12,8090.0,7360.0,7400.0,7820.0,11782500.0,5888.72119140625
2001-12-13,8190.0,7520.0,7700.0,7840.0,11234500.0,5903.78125
2001-12-14,7920.0,7310.0,7610.0,7340.0,4743000.0,5527.2646484375
2001-12-17,7700.0,6800.0,7230.0,7140.0,10647000.0,5376.658203125
2001-12-18,7140.0,7140.0,7140.0,7140.0,0.0,5376.658203125
2001-12-19,6690.0,6220.0,6540.0,6440.0,3634500.0,4849.53515625
2001-12-20,6590.0,6320.0,6320.0,6470.0,2734500.0,4872.1259765625
2001-12-21,6400.0,6120.0,6240.0,6160.0,2290000.0,4638.68603515625
2001-12-24,6380.0,6120.0,6120.0,6150.0,2196000.0,4631.15576171875
2001-12-25,6150.0,6150.0,6150.0,6150.0,0.0,4631.15576171875
2001-12-26,6430.0,6120.0,6120.0,6160.0,2897500.0,4638.68603515625
2001-12-27,6530.0,6270.0,6420.0,6500.0,3660000.0,4894.71728515625
2001-12-28,6730.0,6440.0,6560.0,6590.0,3040500.0,4962.48974609375
2001-12-31,6590.0,6590.0,6590.0,6590.0,0.0,4962.48974609375
2002-01-01,6590.0,6590.0,6590.0,6590.0,0.0,4962.48974609375
2002-01-02,6730.0,6580.0,6640.0,6660.0,2257000.0,5015.20263671875
2002-01-03,6660.0,6660.0,6660.0,6660.0,0.0,5015.20263671875
2002-01-04,7320.0,6690.0,6730.0,7100.0,7998000.0,5346.537109375
2002-01-07,7440.0,7030.0,7380.0,7050.0,4632000.0,5308.88525390625
2002-01-08,7160.0,6710.0,7150.0,6760.0,2877500.0,5090.505859375
2002-01-09,6880.0,6640.0,6860.0,6800.0,2138000.0,5120.62646484375
2002-01-10,7110.0,6630.0,6640.0,6900.0,4500500.0,5195.9296875
2002-01-11,7020.0,6660.0,6850.0,6690.0,1738500.0,5037.79345703125
2002-01-14,6850.0,6560.0,6700.0,6620.0,1735500.0,4985.0810546875
2002-01-15,6570.0,6340.0,6480.0,6350.0,1728500.0,4781.76171875
2002-01-16,6940.0,6320.0,6350.0,6560.0,5629500.0,4939.89990234375
2002-01-17,6600.0,6350.0,6600.0,6550.0,2769500.0,4932.3681640625
2002-01-18,6840.0,6400.0,6700.0,6440.0,6260500.0,4849.53515625
2002-01-21,6430.0,6240.0,6360.0,6340.0,2129500.0,4774.2314453125
2002-01-22,6450.0,6240.0,6360.0,6280.0,2372500.0,4729.04931640625
2002-01-23,6620.0,6320.0,6360.0,6370.0,5708000.0,4796.82275390625
2002-01-24,6470.0,6310.0,6440.0,6330.0,3043500.0,4766.701171875
2002-01-25,6570.0,6350.0,6400.0,6470.0,4298500.0,4872.1259765625
2002-01-28,7200.0,6460.0,6470.0,7160.0,10435000.0,5391.71923828125
2002-01-29,7160.0,6700.0,7160.0,6700.0,5982000.0,5045.3232421875
2002-01-30,6530.0,6340.0,6500.0,6390.0,3025500.0,4811.88330078125
2002-01-31,6390.0,6390.0,6390.0,6390.0,0.0,4811.88330078125
2002-02-01,6920.0,6500.0,6520.0,6630.0,5877000.0,4992.61083984375
2002-02-04,6910.0,6650.0,6700.0,6700.0,4360500.0,5045.3232421875
2002-02-05,6620.0,6450.0,6560.0,6620.0,1804000.0,4985.0810546875
2002-02-06,6750.0,6550.0,6580.0,6560.0,1842000.0,4939.89990234375
2002-02-07,6720.0,6200.0,6560.0,6240.0,3010000.0,4698.92822265625
2002-02-08,6340.0,6220.0,6300.0,6320.0,1346000.0,4759.1708984375
2002-02-11,6320.0,6320.0,6320.0,6320.0,0.0,4759.1708984375
2002-02-12,6320.0,6320.0,6320.0,6320.0,0.0,4759.1708984375
2002-02-13,6320.0,6320.0,6320.0,6320.0,0.0,4759.1708984375
2002-02-14,6580.0,6380.0,6400.0,6560.0,1986000.0,4939.89990234375
2002-02-15,6690.0,6430.0,6430.0,6480.0,2084500.0,4879.65576171875
2002-02-18,6650.0,6370.0,6480.0,6600.0,2612500.0,4970.02001953125
2002-02-19,6810.0,6500.0,6680.0,6510.0,3381500.0,4902.2470703125
2002-02-20,6500.0,6350.0,6440.0,6400.0,1512500.0,4819.4130859375
2002-02-21,6520.0,6330.0,6470.0,6380.0,1477500.0,4804.3525390625
2002-02-22,6860.0,6260.0,6260.0,6560.0,7646500.0,4939.89990234375
2002-02-25,6660.0,6370.0,6560.0,6390.0,2452000.0,4811.88330078125
2002-02-26,6550.0,6340.0,6500.0,6370.0,1889500.0,4796.82275390625
2002-02-27,6700.0,6430.0,6440.0,6600.0,3368000.0,4970.02001953125
2002-02-28,7390.0,6760.0,6840.0,7390.0,12555500.0,5564.91650390625
2002-03-01,7390.0,7390.0,7390.0,7390.0,0.0,5564.91650390625
2002-03-04,8270.0,7910.0,8000.0,8270.0,3844500.0,6227.58544921875
2002-03-05,9060.0,8210.0,8670.0,8220.0,13251000.0,6189.935546875
2002-03-06,9200.0,7980.0,8320.0,9200.0,17445000.0,6927.9072265625
2002-03-07,9360.0,8470.0,9200.0,8540.0,10803000.0,6430.9052734375
2002-03-08,9040.0,8570.0,8600.0,8890.0,8313500.0,6694.46630859375
2002-03-11,8840.0,8420.0,8700.0,8480.0,7670000.0,6385.72265625
2002-03-12,8870.0,8140.0,8600.0,8270.0,7099000.0,6227.58544921875
2002-03-13,8430.0,8170.0,8210.0,8190.0,3571500.0,6167.34326171875
2002-03-14,8540.0,8140.0,8140.0,8400.0,4674500.0,6325.48046875
2002-03-15,8740.0,8270.0,8270.0,8460.0,6305000.0,6370.662109375
2002-03-18,9470.0,8500.0,8520.0,9350.0,11118000.0,7040.86279296875
2002-03-19,9780.0,9060.0,9350.0,9600.0,6796500.0,7229.12109375
2002-03-20,9970.0,9200.0,9740.0,9200.0,5610500.0,6927.9072265625
2002-03-21,9380.0,9020.0,9020.0,9300.0,2829500.0,7003.2099609375
2002-03-22,10400.0,9420.0,9480.0,10400.0,10421000.0,7831.5478515625
2002-03-25,10600.0,9890.0,10440.0,10200.0,6862500.0,7680.94091796875
2002-03-26,10360.0,9670.0,10200.0,9780.0,3468500.0,7364.666015625
2002-03-27,10280.0,9740.0,9980.0,9800.0,4819500.0,7379.72705078125
2002-03-28,10040.0,9420.0,9800.0,9420.0,4033000.0,7093.57373046875
2002-03-29,9500.0,8880.0,9300.0,9130.0,5958000.0,6875.19482421875
2002-04-01,9090.0,8400.0,9000.0,8520.0,4883500.0,6415.8447265625
2002-04-02,9020.0,8600.0,8600.0,8620.0,4929000.0,6491.1474609375
2002-04-03,8960.0,8440.0,8460.0,8640.0,3496500.0,6506.208984375
2002-04-04,8760.0,8420.0,8420.0,8600.0,1735500.0,6476.0869140625
2002-04-05,8600.0,8600.0,8600.0,8600.0,0.0,6476.0869140625
2002-04-08,8930.0,8560.0,8680.0,8660.0,2512000.0,6521.26904296875
2002-04-09,8760.0,8000.0,8660.0,8000.0,4166500.0,6024.26708984375
2002-04-10,8860.0,7600.0,8000.0,8150.0,12356000.0,6137.22216796875
2002-04-11,8420.0,7940.0,8150.0,8100.0,4429000.0,6099.5703125
2002-04-12,8200.0,7760.0,7800.0,8200.0,4930500.0,6174.87353515625
2002-04-15,8300.0,7870.0,8100.0,7870.0,5096000.0,5926.373046875
2002-04-16,8030.0,7800.0,7800.0,7960.0,3741500.0,5994.1455078125
2002-04-17,8170.0,7840.0,8120.0,7840.0,4906500.0,5903.78125
2002-04-18,7960.0,7390.0,7900.0,7470.0,6289500.0,5625.15869140625
2002-04-19,7570.0,7220.0,7480.0,7450.0,3778500.0,5610.0986328125
2002-04-22,7900.0,7210.0,7480.0,7800.0,7648000.0,5873.66064453125
2002-04-23,7970.0,7450.0,7640.0,7480.0,8815500.0,5632.68994140625
2002-04-24,7890.0,7450.0,7700.0,7550.0,6406000.0,5685.40185546875
